ï»¿UniqueID,Database,County where tick found,State,Year,Date tick found,Host,"Host Genus, Family, or Order",Host_taxon_1,Host_taxon_2,Host_taxon_3,Genus,Species(2016),Tick_Taxon,Lifestage_not_specified,Adult_Female,Adult_Male,Adults,Nymph,Larva,Submission,Total#/submission,Comments
TD2563,TRL1900_1993,Pike,PA,1992,5/24/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2564,TRL1900_1993,Schuykill,PA,1992,5/25/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2565,TRL1900_1993,Cambria,PA,1992,5/25/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,1,1,0,0,1,1,
TD2566,TRL1900_1993,Lehigh,PA,1992,5/25/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2567,TRL1900_1993,Chester,PA,1992,5/26/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2569,TRL1900_1993,Delaware,PA,1992,5/26/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,1,1,0,0,1,1,
TD2570,TRL1900_1993,Berks,PA,1992,5/27/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2571,TRL1900_1993,Union,PA,1992,5/28/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,2,0,1,2,
TD2572,TRL1900_1993,Pike,PA,1992,5/28/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2573,TRL1900_1993,Juniata,PA,1992,5/29/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2575,TRL1900_1993,Franklin,PA,1992,5/31/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,dentatus,Other Ixodes sp.,0,0,0,0,1,0,1,1,
TD2576,TRL1900_1993,Berks,PA,1992,6/1/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2578,TRL1900_1993,Bucks,PA,1992,6/1/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2579,TRL1900_1993,Clearfield,PA,1992,6/2/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2581,TRL1900_1993,Snyder,PA,1992,6/3/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2582,TRL1900_1993,Franklin,PA,1992,6/3/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2583,TRL1900_1993,Bucks,PA,1992,6/3/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2584,TRL1900_1993,Monroe,PA,1992,6/4/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2585,TRL1900_1993,Lebanon,PA,1992,6/5/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2587,TRL1900_1993,Butler,PA,1992,6/7/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2588,TRL1900_1993,Pike,PA,1992,6/7/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2591,TRL1900_1993,Northhampton,PA,1992,6/7/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2592,TRL1900_1993,Butler,PA,1992,6/8/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2593,TRL1900_1993,Chester,PA,1992,6/8/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,2,0,2,0,0,1,2,
TD2594,TRL1900_1993,Indiana,PA,1992,6/8/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2595,TRL1900_1993,Chester,PA,1992,6/8/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2596,TRL1900_1993,Lehigh,PA,1992,6/9/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2598,TRL1900_1993,Elk,PA,1992,6/9/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD2599,TRL1900_1993,Monroe,PA,1992,6/9/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2600,TRL1900_1993,Philadelphia,PA,1992,6/9/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2602,TRL1900_1993,Monroe,PA,1992,6/10/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2603,TRL1900_1993,Monroe,PA,1992,6/10/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2605,TRL1900_1993,Clarion,PA,1992,6/11/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2606,TRL1900_1993,Clearfield,PA,1992,6/11/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2607,TRL1900_1993,Wyoming,PA,1992,6/12/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2608,TRL1900_1993,Monroe,PA,1992,6/12/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,2,2,0,0,1,2,
TD2609,TRL1900_1993,Monroe,PA,1992,6/13/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2610,TRL1900_1993,Butler,PA,1992,6/15/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2611,TRL1900_1993,Monroe,PA,1992,6/15/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,1,0,1,0,0,1,1,
TD2612,TRL1900_1993,Schuykill,PA,1992,6/15/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2613,TRL1900_1993,Butler,PA,1992,6/15/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD2614,TRL1900_1993,Monroe,PA,1992,6/15/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2615,TRL1900_1993,Franklin,PA,1992,6/16/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2617,TRL1900_1993,Franklin,PA,1992,6/18/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2618,TRL1900_1993,Butler,PA,1992,6/18/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2620,TRL1900_1993,Elk,PA,1992,6/18/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2621,TRL1900_1993,Chester,PA,1992,6/18/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2622,TRL1900_1993,Butler,PA,1992,6/19/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,dentatus,Other Ixodes sp.,0,0,0,0,1,0,1,1,
TD2625,TRL1900_1993,Monroe,PA,1992,6/20/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,1,0,1,1,
TD2626,TRL1900_1993,Pike,PA,1992,6/21/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2627,TRL1900_1993,Warren,PA,1992,6/22/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2628,TRL1900_1993,Allegheny,PA,1992,6/22/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,0,1,1,1,
TD2629,TRL1900_1993,Pike,PA,1992,6/23/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2630,TRL1900_1993,York,PA,1992,6/23/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2631,TRL1900_1993,Centre,PA,1992,6/23/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2633,TRL1900_1993,Bucks,PA,1992,6/24/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,1,0,1,0,0,1,1,
TD2634,TRL1900_1993,Chester,PA,1992,6/24/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2635,TRL1900_1993,Pike,PA,1992,6/25/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2636,TRL1900_1993,Clearfield,PA,1992,6/25/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD2637,TRL1900_1993,Monroe,PA,1992,6/26/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2639,TRL1900_1993,Chester,PA,1992,6/26/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,1,0,1,1,
TD2640,TRL1900_1993,Bucks,PA,1992,6/26/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2641,TRL1900_1993,Chester,PA,1992,6/26/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2642,TRL1900_1993,Virginia State,VA,1992,6/27/1992,Human,Homo sapiens,Human,NA,NA,Rhipicephalus,sanguineus,Rhipicephalus sp.,0,0,1,1,0,0,1,1,
TD2643,TRL1900_1993,Northhampton,PA,1992,6/27/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,18,0,1,18,
TD2644,TRL1900_1993,Clarion,PA,1992,6/28/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,1,1,0,0,1,1,
TD2645,TRL1900_1993,Butler,PA,1992,6/29/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD2646,TRL1900_1993,Mercer,PA,1992,6/29/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2647,TRL1900_1993,Greene,PA,1992,6/30/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2648,TRL1900_1993,Elk or Butler,PA,1992,6/30/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2649,TRL1900_1993,Huntington,PA,1992,6/30/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,7,0,1,8,
TD2650,TRL1900_1993,Somerset,PA,1992,6/30/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2651,TRL1900_1993,Monroe,PA,1992,7/1/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2652,TRL1900_1993,Montgomery,PA,1992,7/1/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2653,TRL1900_1993,Indiana,PA,1992,7/2/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,1,0,1,1,
TD2654,TRL1900_1993,Mercer,PA,1992,7/2/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2656,TRL1900_1993,Pike,PA,1992,7/2/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2657,TRL1900_1993,Huntington,PA,1992,7/2/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,dentatus,Other Ixodes sp.,0,0,0,0,1,0,1,1,
TD2658,TRL1900_1993,Centre,PA,1992,7/3/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,dentatus,Other Ixodes sp.,0,0,0,0,1,0,1,1,
TD2659,TRL1900_1993,Butler,PA,1992,7/3/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2660,TRL1900_1993,Forest,PA,1992,7/4/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2661,TRL1900_1993,Chester,PA,1992,7/4/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2662,TRL1900_1993,Lackawanna,PA,1992,7/4/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2663,TRL1900_1993,Armstrong,PA,1992,7/7/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2664,TRL1900_1993,Chester,PA,1992,7/7/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2666,TRL1900_1993,Bucks,PA,1992,7/7/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2667,TRL1900_1993,Lehigh,PA,1992,7/8/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2668,TRL1900_1993,Lehigh,PA,1992,7/8/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2669,TRL1900_1993,Butler,PA,1992,7/8/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2670,TRL1900_1993,Cameron,PA,1992,7/8/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2671,TRL1900_1993,Union,PA,1992,7/9/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,1,0,1,0,0,1,1,
TD2672,TRL1900_1993,Somerset,PA,1992,7/9/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2673,TRL1900_1993,Butler,PA,1992,7/9/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,marxi,Other Ixodes sp.,0,1,0,1,0,0,1,1,
TD2674,TRL1900_1993,McKean,PA,1992,7/11/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2675,TRL1900_1993,Mercer,PA,1992,7/12/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2677,TRL1900_1993,Pike,PA,1992,7/13/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2678,TRL1900_1993,Warren,PA,1992,7/13/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2679,TRL1900_1993,Butler,PA,1992,7/13/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2681,TRL1900_1993,Bucks,PA,1992,7/15/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2682,TRL1900_1993,Washington,PA,1992,7/15/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2683,TRL1900_1993,Chester,PA,1992,7/15/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2684,TRL1900_1993,Warren,PA,1992,7/16/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2686,TRL1900_1993,Cambria,PA,1992,7/18/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2687,TRL1900_1993,Tioga,PA,1992,7/18/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2688,TRL1900_1993,No record,PA,1992,7/20/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD2689,TRL1900_1993,Indiana,PA,1992,7/22/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD2690,TRL1900_1993,Blair,PA,1992,7/23/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2691,TRL1900_1993,Cambria,PA,1992,7/23/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2692,TRL1900_1993,Centre,PA,1992,7/25/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2693,TRL1900_1993,Chester,PA,1992,7/26/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2695,TRL1900_1993,Clarion,PA,1992,7/28/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD2697,TRL1900_1993,Clearfield,PA,1992,7/28/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,1,0,1,1,
TD2698,TRL1900_1993,York,PA,1992,7/28/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2699,TRL1900_1993,Crawford,PA,1992,7/28/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2701,TRL1900_1993,Washington,PA,1992,7/30/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2702,TRL1900_1993,"Lorton, Virginia",VA,1992,8/1/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,1,0,1,1,
TD2703,TRL1900_1993,Susquehanna,PA,1992,8/1/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD2704,TRL1900_1993,Greene,PA,1992,8/3/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2705,TRL1900_1993,Clearfield,PA,1992,8/4/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2706,TRL1900_1993,Potter,PA,1992,8/4/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2707,TRL1900_1993,Centre,PA,1992,8/6/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD2708,TRL1900_1993,Delaware,PA,1992,8/6/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2709,TRL1900_1993,Allegheny,PA,1992,8/6/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,1,0,1,0,0,1,1,
TD2710,TRL1900_1993,Beaver,PA,1992,8/10/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2711,TRL1900_1993,Wayne,PA,1992,8/10/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,0,1,1,1,
TD2712,TRL1900_1993,Butler,PA,1992,8/10/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,0,0,0,1,1,1,
TD2713,TRL1900_1993,Dauphin,PA,1992,8/11/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2714,TRL1900_1993,Wyoming,PA,1992,8/12/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD2716,TRL1900_1993,McKean,PA,1992,8/13/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2717,TRL1900_1993,Indiana,PA,1992,8/13/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2718,TRL1900_1993,Warren,PA,1992,8/14/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD2721,TRL1900_1993,Sullivan,PA,1992,8/17/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD2722,TRL1900_1993,Indiana,PA,1992,8/19/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2724,TRL1900_1993,Blair,PA,1992,8/21/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2725,TRL1900_1993,York,PA,1992,8/24/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD2726,TRL1900_1993,Monroe,PA,1992,8/25/1992,Human,Homo sapiens,Human,NA,NA,Rhipicephalus,sanguineus,Rhipicephalus sp.,0,0,0,0,1,0,1,1,
TD2727,TRL1900_1993,Armstrong,PA,1992,8/28/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2729,TRL1900_1993,Franklin,PA,1992,8/29/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2730,TRL1900_1993,Erie,PA,1992,8/31/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2732,TRL1900_1993,Elk,PA,1992,9/2/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD2733,TRL1900_1993,Cambria,PA,1992,9/4/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2734,TRL1900_1993,Bucks,PA,1992,9/4/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,0,1,1,1,
TD2735,TRL1900_1993,Bucks,PA,1992,9/4/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,0,0,0,1,1,1,
TD2736,TRL1900_1993,Armstrong,PA,1992,9/5/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD2737,TRL1900_1993,Warren,PA,1992,9/6/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2739,TRL1900_1993,Schuykill,PA,1992,9/7/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,1,0,1,1,
TD2740,TRL1900_1993,Westmoreland,PA,1992,9/8/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,dentatus,Other Ixodes sp.,0,0,1,1,0,0,1,1,
TD2742,TRL1900_1993,McKean,PA,1992,9/9/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2743,TRL1900_1993,Schuykill,PA,1992,9/10/1992,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,1,0,1,1,
TD2744,TRL1900_1993,Delaware,PA,1992,9/13/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD2745,TRL1900_1993,Delaware,PA,1992,9/14/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,0,0,1,0,1,1,
TD2746,TRL1900_1993,Forest,PA,1992,9/17/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,0,0,0,1,1,1,
TD2747,TRL1900_1993,York,PA,1992,9/24/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,0,0,0,1,1,1,
TD2748,TRL1900_1993,Warren,PA,1992,9/25/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD2749,TRL1900_1993,No record,RI,1992,9/26/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,dentatus,Other Ixodes sp.,0,0,1,1,0,0,1,1,
TD2753,TRL1900_1993,Butler,PA,1992,10/5/1992,Human,Homo sapiens,Human,NA,NA,Ixodes,sp.,Other Ixodes sp.,0,1,0,1,0,0,1,1,
TD2754,TRL1900_1993,York,PA,1992,10/6/1992,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,0,0,0,1,1,1,
